Species name,Seed plant/Spore plant,Woody/Herbaceous,Broadleaved tree/Coniferous tree,Evergreen tree/Deciduous tree,Legume/Non-legume,Annual herb/Perennial herb,Grass/Forb/Shrub/Tree,C3/C4,Tissue types,mean_control,mean_treatment,SD_control,SD_treatment,N_control,N_treatment,units,Reference,N amount (g m-2yr-1),MAT,MAP(mm),Latitude,Other resources
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,aboveground,314.6,392.5,103.9,127.4,4,4,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,aboveground,298.1,269.8,80.2,51.9,4,4,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,292.9,282,86.3,155.9,10,10,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,292.9,241.8,86.3,74.3,10,10,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,142.7,150,33.5,62.3,10,10,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,142.7,150.6,33.5,57.9,10,10,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,359.5,269.1,156.5,147.4,10,10,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Quercus velutina,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,359.5,260.3,156.5,84.1,10,10,g m-2,Magill AH et al. 2004,5,8.5,1120,42.3,Control
Racomitrium lanuginosum,SporePlant,,*,*,*,*,*,*,wholeplant,0,0,0,0,10,10,g,van der Wal et al. 2003,3,*,*,56.5,Control
Racomitrium lanuginosum,SporePlant,,*,*,*,*,*,*,wholeplant,0,0,0,0,10,10,g,van der Wal et al. 2003,3,*,*,56.5,Control
Rhizophora mangle,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,leaf,5.7,6.5,1.7,0,12,12,g,Feller IC 1995,*,*,2300,17.1,Control
Rhizophora mangle,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wood,4.8,3.8,1.9,1,12,12,g,Feller IC 1995,*,*,2300,17.1,Control
Rhododendron lapponicum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,0.4,3.9,0.7,1.6,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Rhododendron lapponicum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,0.6,4.2,0.9,0.7,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Rhynchospora alba,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,136,182.5,51.5,72,15,15,g m-2,Limpens J et al. 2003a,4,*,*,52.5,Control
Rhynchospora alba,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,136,290.6,51.5,123.2,15,15,g m-2,Limpens J et al. 2003a,8,*,*,52.5,Control
Robinia pseudoacacia,Seedplant,Woody,Broadleaved,Deciduous,Legume,*,Tree,*,root,6,15.6,4.8,6.7,8,8,g,Uselman,,,,,
Robinia pseudoacacia,Seedplant,Woody,Broadleaved,Deciduous,Legume,*,Tree,*,root,4.9,17.6,3.4,6.4,8,8,g,Uselman,,,,,
Robinia pseudoacacia,Seedplant,Woody,Broadleaved,Deciduous,Legume,*,Tree,*,root,3.7,13.9,2,8.6,8,8,g,Uselman,,,,,
Robinia pseudoacacia,Seedplant,Woody,Broadleaved,Deciduous,Legume,*,Tree,*,root,5.3,15.3,3.6,7,8,8,g,Uselman,,,,,
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,6.4,29.8,7.6,36,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,6.3,24,6,23.8,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,40.3,65.8,46.8,58.6,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,0.2,20.5,0.4,8.4,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,2.4,17.9,1.6,7.2,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,46.1,63.4,60,74,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Rubus chamaemorus,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,1.1,2.4,1.5,8.5,15,15,g m-2,Chapin FS 1985,25,*,330,68.3,Facilitated
Rubus saxatilis,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,0.3,2.8,0.2,1.2,4,4,g,Eckstein and Karlsson 2001a,10,1,304,68.2,Control
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,20.5,56.2,2,1.8,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,CO2
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,19,44.5,1.3,0.3,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,CO2
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,21.1,41,0.7,1.2,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,Control
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,18.1,30.4,0.3,1.2,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,Control
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,0,0.4,0,0.5,8,8,g,De Deyn GB et al. 2004,*,*,*,*,Control
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,0,0,0,0.1,8,8,g,De Deyn GB et al. 2004,*,*,*,*,Control
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,leaf,6.5,8.6,3.6,4.1,14,13,g,Hatcher PE et al. 1997a,20,*,*,*,Facilitated
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,root,127.9,190.6,45.7,52.9,14,13,g,Hatcher PE et al. 1997a,40,*,*,*,Facilitated
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,root,127.9,209.3,45.7,51.3,14,11,g,Hatcher PE et al. 1997a,20,*,*,*,Limited
Rumex obtusifolius,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,leaf,6.5,9.2,3.6,3.5,14,11,g,Hatcher PE et al. 1997a,40,*,*,*,Limited
Rumex orbiculatus,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0.4,0.3,0.2,0,3,3,g,Fraser LH et al. 2005 ,*,*,*,*,P
Sagittaria lancifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,819.1,1503.2,591.5,659.4,8,8,g m-2,Gough L et al. 1998,17,*,*,39.5,Control
Sagittaria latifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,39,13.9,68.6,16.4,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Sagittaria latifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,19.3,4.3,37.9,10.1,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Sagittaria latifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,19.3,9.7,37.9,18,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Sagittaria latifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,39,4.3,68.6,6.6,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Salicornia bigelovii,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,aboveground,219,1532.1,67.5,1,5,5,g m-2,Boyer and Zedler 1999,15,*,*,32.4,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,94.6,67.9,53.6,48.2,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,358.9,258.9,155.4,98.2,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,28.6,98.2,25,25,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,228.6,155.4,139.3,89.3,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,139.4,190,67,52.5,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,280.5,354.8,77.8,39.8,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,112.2,173.8,38,32.6,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,171.9,295,47.1,77.8,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,38,43.4,16.3,16.3,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,1864.5,2060.7,588.8,1014,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,5299.2,3696.3,1210.3,425.2,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2780.4,3990.7,490.7,65.4,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2453.3,3074.8,130.8,130.8,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2649.5,5658.9,1177.6,817.8,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2191.6,1439.3,98.1,130.8,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2015.7,1732.3,440.9,157.5,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,6393.7,2897.6,129.9,220.5,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2740.2,2897.6,346.5,220.5,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,5228.4,2362.2,755.9,1039.8,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,3275.6,4724.4,252,1196.9,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salicornia europaea,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,belowground,2330.7,3023.8,629.9,252,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Salix arctica,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,2.8,1.4,4.8,2.1,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix arctica,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,40.4,21.1,70,24.9,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,0.5,1.8,1,3.6,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,26.5,0.4,48.2,0.8,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,1.6,16,3.2,32,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,6.1,1.2,8.5,1.7,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,1.5,0.2,2,0.3,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,5.9,0.2,8.6,0.4,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Salix pulchra,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,15.8,15,34.9,35.2,15,15,g m-2,Chapin FS 1985,25,*,330,68.4,Facilitated
Salix reticulata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,14.9,21.5,12.1,19.2,3,3,g,Gough L et al. 2003,10,*,326,68.4,P
Salix reticulata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,14.9,18.5,12.1,16.5,3,3,g,Gough L et al. 2003,10,*,326,68.4,P
Salix reticulata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,2.3,8.9,0.3,7.3,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix reticulata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,14.9,18.5,12.1,16.5,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix reticulata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,15.3,40.6,0.5,34.1,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Salix reticulata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,2.4,5.3,1.9,6.9,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Salsola kali,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,38.6,41.2,11.7,7.4,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Salsola kali,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,31.3,44,15.6,19.2,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Salsola kali,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,26.2,38,10.9,10.9,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Salsola kali,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,26.5,32.2,16.4,16.4,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Salsola kali,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,2.9,11.2,2.7,2.3,2,3,g m-2,Pakeman RJ et al. 1991,35,*,*,52.5,Control
Salsola kali,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,2.7,13.9,1.6,2.7,2,3,g m-2,Pakeman RJ et al. 1991,35,*,*,52.5,Facilitated
Sapium sebiferum,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,0.5,0.9,0.4,4,4,g,Rogers WE et al. 2003,14,*,1200,29.8,Control
Sapium sebiferum,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.5,0.4,0.3,0.1,4,4,g,Rogers WE et al. 2003,14,*,1200,29.8,Control
Sapium sebiferum,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.3,0.5,0.1,0.2,4,4,g,Rogers WE et al. 2003,14,*,1200,29.8,Control
Sapium sebiferum,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.4,0.2,0.5,0.2,4,4,g,Rogers WE et al. 2003,14,*,1200,29.8,Control
Sapium sebiferum,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,2,4.3,2.5,5.7,10,10,g,Siemann E et al. 2003,8,20.9,1070,29.8,Control
Satureja hortensis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,wholeplant,123.3,22.1,256.3,29.3,3,3,g m-2,Fridley JD et al. 2003,90,16.4,*,42.3,P
Satureja hortensis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,wholeplant,452,61.8,99.6,85.7,3,3,g m-2,Fridley JD et al. 2003,90,16.4,*,42.3,P
Saxegothaea conspicua,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.3,0.6,0.1,0,12,12,g,Lusk CH et al. 1997,*,14.4,*,36,Control
Saxegothaea conspicua,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.3,1.3,0.1,0,12,12,g,Lusk CH et al. 1997,*,14.4,*,36,Control
Scabiosa porphyroneura,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,4.6,6.7,3,3.2,5,5,g m-2,Grunzweig JM et al. 2003,3,*,*,31.2,CO2
Scabiosa porphyroneura,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,2,4.5,1,3.1,5,5,g m-2,Grunzweig JM et al. 2003,3,*,*,31.2,CO2
Scabiosa porphyroneura,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,2.4,3.6,1.2,2.6,5,5,g m-2,Grunzweig JM et al. 2003,3,*,*,31.2,CO2
Scbizacbyrium scoparium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,1.8,1.6,0.5,1.4,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Scbizacbyrium scoparium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,1.8,1.3,1,0.8,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Scbizacbyrium scoparium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,0.7,0.2,0.4,0.1,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Scbizacbyrium scoparium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,0.7,0.8,0.4,0.6,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Schismus spp.,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,aboveground,0.7,4.8,0,0.1,25,25,g m-2,Brooks et al. 2003,3.2,16.1,*,35,Control
Schismus spp.,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,aboveground,3.3,10.7,0.1,0.1,25,25,g m-2,Brooks et al. 2003,3.2,16.1,*,35,Control
Schismus spp.,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,aboveground,3.3,9.2,0.1,0.1,25,25,g m-2,Brooks et al. 2003,3.2,16.1,*,35,Facilitated
Schismus spp.,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,aboveground,0.7,1.9,0,0.1,25,25,g m-2,Brooks et al. 2003,3.2,16.1,*,35,Facilitated
Schizachyrium scoparium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,3714.7,4060,1456,3472,4,4,g m-2,Rogers WE et al. 2003,14,*,1200,29.8,Control
Schizachyrium scoparium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,1263.6,1275.5,405.3,581.7,4,4,g m-2,Rogers WE et al. 2003,14,*,1200,29.8,Control
Schizachyrium scoparius,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,aboveground,133,196,42,42,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Schizachyrium scoparius,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,belowground,293,415,118,118,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Scirpus americanus,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,379.1,579.5,388.2,375.9,8,8,g m-2,Gough L et al. 1998,17,*,*,39.5,Control
Scirpus atrovirens,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C3,shoot,478,383.6,363.3,222.9,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Scirpus atrovirens,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C3,shoot,478,98.1,363.3,124,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Scirpus atrovirens,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C3,shoot,342.2,369.6,214.1,268.2,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Scirpus atrovirens,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C3,shoot,342.2,51.8,214.1,36.7,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,fruit,0,0,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,fruit,0,0,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,fruit,2.7,4.2,1.6,2.6,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,fruit,2.7,5.5,1.6,2.8,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,root,0,0,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,root,0,0,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,root,0,0,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,root,0,0.1,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,shoot,0,0,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,shoot,0,0.1,0,0,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,shoot,0.1,0.1,0,0.1,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Senna obtusifolia,Seedplant,Woody,*,*,Legume,*,Shrub,*,shoot,0.2,0.3,0,0.1,10,10,g,Tungate KD 2002,*,*,*,*,Facilitated
Sesleria caerulea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.1,0.1,0,0,3,3,g,Urbas,,,,,
Setaria glauca,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,18.2,46.6,20.7,60.6,6,6,g m-2,Tilman GD 1984,13.6,6.7,765,45,Control
Shorea johorensis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,12.4,24.3,1.6,8.2,6,6,g,Bungard RA et al. 2000,*,*,1097,53.4,Limited
Shorea leprosula,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,11.9,39.5,3.5,7,6,6,g,Bungard RA et al. 2000,*,*,1097,53.4,Limited
Shorea oleosa,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,8.6,15.7,3.5,3.5,6,6,g,Bungard RA et al. 2000,*,*,1097,53.4,Limited
Sium suave,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,107.5,233.7,99.6,172.3,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Sium suave,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,107.5,394.3,99.6,226.7,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Sium suave,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,111.7,166.6,142,105,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Sium suave,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,111.7,222.8,142,112.3,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Solidago graminifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,3.9,4.4,0.4,0.4,4,4,g,Pratt CR 1984,5.6,13,735,42.8,Control
Solidago graminifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,4.5,5.4,0.2,0.3,4,4,g,Pratt CR 1984,5.6,13,735,42.8,Control
Solidago graminifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,3.9,3.3,0.4,1.2,4,4,g,Pratt CR 1984,11.2,13,735,42.8,Control
Solidago graminifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,4.5,6.4,0.2,0,4,4,g,Pratt CR 1984,11.2,13,735,42.8,Control
Solidago graminifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,4.5,3.1,0.2,1.2,4,4,g,Pratt CR 1984,11.2,13,735,42.8,Control
Solidago graminifolia,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,3.9,13.8,0.4,1.8,4,4,g,Pratt CR 1984,22.4,13,735,42.8,Control
Solidago juncea,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,12.2,7.2,4.2,0.4,4,4,g,Pratt CR 1984,5.6,13,735,42.8,Control
Solidago juncea,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,12.2,10.5,4.2,1.2,4,4,g,Pratt CR 1984,5.6,13,735,42.8,Control
Solidago juncea,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,stem,5.8,4,0.6,1.8,4,4,g,Pratt CR 1984,11.2,13,735,42.8,Control
